============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Jan 20 2020  10:38:38 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                  Instance                                   Module                   Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S_40_add_90_9_groupi         csa_tree_U_S_40_add_90_9_group_111_379_1    103        404       190          594 
    csa_tree_U_S25_add_90_9_groupi          csa_tree_U_S25_add_90_9_group_149_366_1      59        383       105          488 
    U_S95_add_63_8                          add_signed_352_1042_1172                     90        334       151          485 
    U_S_25_add_63_8                         add_signed_352_1040_1166                     90        313       151          463 
    csa_tree_U_S_14_add_90_9_groupi         csa_tree_U_S_14_add_90_9_group_115_377_1     42        344        77          421 
    U_S_44_add_63_8                         add_signed_352_1026_1                        45        292        60          353 
    U_S14_add_90_9                          add_signed_415_1214                          36        289        45          334 
    U_S4_add_90_9                           add_signed_425_1234                          49        250        65          315 
    U_S_15_add_63_8                         add_signed_352_1041_1168                     45        239        61          300 
    U_S_35_add_63_8                         add_signed_352_1027_1                        32        251        42          293 
    U_S85_add_63_8                          add_signed_352_1170                          44        227        58          285 
  S0[3].U0                                  filter_6taps_bit_width10_3                 4231      23399      8599        31998 
    csa_tree_U_S63_add_90_9_groupi          csa_tree_U_S63_add_90_9_group_1609_423      161        860       297         1157 
    csa_tree_U_S55_add_90_9_groupi          csa_tree_U_S55_add_90_9_group_138_422       133        843       263         1107 
    csa_tree_U_S_24_add_90_9_groupi         csa_tree_U_S_24_add_90_9_group_113_429      146        798       270         1068 
    csa_tree_U_S53_add_90_9_groupi          csa_tree_U_S53_add_90_9_group_1614_421      124        838       223         1061 
    csa_tree_U_S65_add_90_9_groupi          csa_tree_U_S65_add_90_9_group_133_424       134        798       259         1057 
    csa_tree_U_S94_add_90_9_groupi          csa_tree_U_S94_add_90_9_group_117_427       138        759       259         1018 
    csa_tree_U_S23_add_90_9_groupi          csa_tree_U_S23_add_90_9_group_1627_416      121        737       206          943 
    csa_tree_U_S13_add_90_9_groupi          csa_tree_U_S13_add_90_9_group_153_415       144        640       264          904 
    csa_tree_U_S43_add_90_9_groupi          csa_tree_U_S43_add_90_9_group_1619_419      118        669       224          893 
    csa_tree_U_S35_add_90_9_groupi          csa_tree_U_S35_add_90_9_group_147_418        76        720       144          864 
    csa_tree_U_S12_add_90_9_groupi          csa_tree_U_S12_add_90_9_group_155_414       114        593       220          813 
    csa_tree_U_S74_add_90_9_groupi          csa_tree_U_S74_add_90_9_group_121_425       116        584       213          797 
    csa_tree_U_S45_add_90_9_groupi          csa_tree_U_S45_add_90_9_group_143_420        77        621       146          767 
    csa_tree_U_S2_add_90_9_groupi           csa_tree_U_S2_add_90_9_group_165_413         96        544       179          724 
    csa_tree_U_S84_add_90_9_groupi          csa_tree_U_S84_add_90_9_group_119_426        77        478       137          615 
    csa_tree_U_S_40_add_90_9_groupi         csa_tree_U_S_40_add_90_9_group_111_430       99        406       182          588 
    csa_tree_U_S25_add_90_9_groupi          csa_tree_U_S25_add_90_9_group_149_417        52        413        92          505 
    U_S95_add_63_8                          add_signed_357_1047_1177                     90        332       151          483 
    csa_tree_U_S_14_add_90_9_groupi         csa_tree_U_S_14_add_90_9_group_115_428       47        344        85          429 
    U_S14_add_90_9                          add_signed_420_1217                          42        315        56          371 
    U_S4_add_90_9                           add_signed_430_1227                          43        290        60          349 
    U_S_15_add_63_8                         add_signed_357_1046_1161                     47        272        66          338 
    U_S_25_add_63_8                         add_signed_357_1045_1189                     42        272        53          325 
    U_S_44_add_63_8                         add_signed_357_1031                          36        256        47          304 
    U_S_35_add_63_8                         add_signed_357_1032                          33        253        44          297 
    U_S85_add_63_8                          add_signed_357_1155                          45        235        60          295 
  S0[2].U0                                  filter_6taps_bit_width10_2                 4237      23322      8613        31935 
    csa_tree_U_S63_add_90_9_groupi          csa_tree_U_S63_add_90_9_group_1609_2_506    159        933       297         1230 
    csa_tree_U_S65_add_90_9_groupi          csa_tree_U_S65_add_90_9_group_133_2_507     139        789       267         1056 
    csa_tree_U_S55_add_90_9_groupi          csa_tree_U_S55_add_90_9_group_138_2_505     132        784       263         1047 
    csa_tree_U_S53_add_90_9_groupi          csa_tree_U_S53_add_90_9_group_1614_2_504    127        763       230          993 
    csa_tree_U_S43_add_90_9_groupi          csa_tree_U_S43_add_90_9_group_1619_2_502    126        747       236          983 
    csa_tree_U_S23_add_90_9_groupi          csa_tree_U_S23_add_90_9_group_1627_467_2    118        713       202          915 
    csa_tree_U_S_24_add_90_9_groupi         csa_tree_U_S_24_add_90_9_group_113_2_511    134        621       250          871 
    csa_tree_U_S94_add_90_9_groupi          csa_tree_U_S94_add_90_9_group_117_2_510     136        613       256          869 
    csa_tree_U_S12_add_90_9_groupi          csa_tree_U_S12_add_90_9_group_155_2_499     118        622       227          850 
    csa_tree_U_S35_add_90_9_groupi          csa_tree_U_S35_add_90_9_group_147_2_501      78        689       148          837 
    csa_tree_U_S45_add_90_9_groupi          csa_tree_U_S45_add_90_9_group_143_2_503      76        687       144          831 
    csa_tree_U_S13_add_90_9_groupi          csa_tree_U_S13_add_90_9_group_153_2_500     135        559       258          817 
    csa_tree_U_S2_add_90_9_groupi           csa_tree_U_S2_add_90_9_group_165_464_2       97        523       181          703 
    csa_tree_U_S74_add_90_9_groupi          csa_tree_U_S74_add_90_9_group_121_2_508     109        492       204          697 
    csa_tree_U_S_40_add_90_9_groupi         csa_tree_U_S_40_add_90_9_group_111_2_512    100        451       183          634 
    csa_tree_U_S84_add_90_9_groupi          csa_tree_U_S84_add_90_9_group_119_2_509      77        472       135          607 
    csa_tree_U_S25_add_90_9_groupi          csa_tree_U_S25_add_90_9_group_149_468_2      51        403        90          493 
    U_S95_add_63_8                          add_signed_375_1067                          90        326       153          479 
    csa_tree_U_S_14_add_90_9_groupi         csa_tree_U_S_14_add_90_9_group_115_479_2     46        382        75          457 
    U_S_44_add_63_8                         add_signed_375_1051_1                        32        310        42          352 
    U_S14_add_90_9                          add_signed_438                               37        286        49          335 
    U_S_25_add_63_8                         add_signed_375_1065                          42        278        54          332 
    U_S4_add_90_9                           add_signed_448                               45        250        62          311 
    U_S_35_add_63_8                         add_signed_375_1052_2                        32        264        42          306 
    U_S85_add_63_8                          add_signed_375                               43        228        56          284 
    U_S_15_add_63_8                         add_signed_375_1066                          43        223        57          280 
  S0[4].U0                                  filter_6taps_bit_width10_4                 4291      23013      8758        31770 
    csa_tree_U_S63_add_90_9_groupi          csa_tree_U_S63_add_90_9_group_1609_1_440    148        892       281         1173 
    csa_tree_U_S55_add_90_9_groupi          csa_tree_U_S55_add_90_9_group_138_1_439     137        867       270         1137 
    csa_tree_U_S65_add_90_9_groupi          csa_tree_U_S65_add_90_9_group_133_1_441     132        833       258         1090 
    csa_tree_U_S53_add_90_9_groupi          csa_tree_U_S53_add_90_9_group_1614_1_438    127        824       229         1053 
    csa_tree_U_S23_add_90_9_groupi          csa_tree_U_S23_add_90_9_group_1627_416_1    122        738       208          946 
    csa_tree_U_S43_add_90_9_groupi          csa_tree_U_S43_add_90_9_group_1619_1_436    122        687       232          919 
    csa_tree_U_S_24_add_90_9_groupi         csa_tree_U_S_24_add_90_9_group_113_1_445    144        600       265          865 
    csa_tree_U_S12_add_90_9_groupi          csa_tree_U_S12_add_90_9_group_155_1_433     119        631       229          861 
    csa_tree_U_S94_add_90_9_groupi          csa_tree_U_S94_add_90_9_group_117_1_444     137        597       259          856 
    csa_tree_U_S35_add_90_9_groupi          csa_tree_U_S35_add_90_9_group_147_1_435      77        696       146          843 
    csa_tree_U_S45_add_90_9_groupi          csa_tree_U_S45_add_90_9_group_143_1_437      75        623       143          767 
    csa_tree_U_S74_add_90_9_groupi          csa_tree_U_S74_add_90_9_group_121_1_442     109        547       206          753 
    csa_tree_U_S2_add_90_9_groupi           csa_tree_U_S2_add_90_9_group_165_413_1       98        567       183          750 
    csa_tree_U_S13_add_90_9_groupi          csa_tree_U_S13_add_90_9_group_153_1_434     129        495       246          741 
    csa_tree_U_S84_add_90_9_groupi          csa_tree_U_S84_add_90_9_group_119_1_443      76        461       136          597 
    csa_tree_U_S_40_add_90_9_groupi         csa_tree_U_S_40_add_90_9_group_111_430_1    100        407       184          591 
    csa_tree_U_S25_add_90_9_groupi          csa_tree_U_S25_add_90_9_group_149_417_1      54        421        96          517 
    U_S95_add_63_8                          add_signed_357_1047_1178                     90        334       150          484 
    csa_tree_U_S_14_add_90_9_groupi         csa_tree_U_S_14_add_90_9_group_115_428_1     46        339        83          422 
    U_S14_add_90_9                          add_signed_420_1218                          42        292        56          348 
    U_S4_add_90_9                           add_signed_430_1228                          43        288        60          348 
    U_S_15_add_63_8                         add_signed_357_1046_1162                     48        271        68          339 
    U_S_25_add_63_8                         add_signed_357_1045_1190                     42        264        53          317 
    U_S_44_add_63_8                         add_signed_357_1031_1                        36        263        47          310 
    U_S_35_add_63_8                         add_signed_357_1032_1                        33        260        43          303 
    U_S85_add_63_8                          add_signed_357_1156                          45        237        60          297 
  S0[1].U0                                  filter_6taps_bit_width10_1                 4267      23040      8685        31726 
    csa_tree_U_S63_add_90_9_groupi          csa_tree_U_S63_add_90_9_group_1609_1_491    161        972       299         1271 
    csa_tree_U_S55_add_90_9_groupi          csa_tree_U_S55_add_90_9_group_138_1_490     136        826       272         1098 
    csa_tree_U_S65_add_90_9_groupi          csa_tree_U_S65_add_90_9_group_133_1_492     138        801       267         1068 
    csa_tree_U_S94_add_90_9_groupi          csa_tree_U_S94_add_90_9_group_117_1_495     146        753       272         1026 
    csa_tree_U_S12_add_90_9_groupi          csa_tree_U_S12_add_90_9_group_155_1_484     121        751       233          985 
    csa_tree_U_S43_add_90_9_groupi          csa_tree_U_S43_add_90_9_group_1619_1_487    125        735       236          971 
    csa_tree_U_S53_add_90_9_groupi          csa_tree_U_S53_add_90_9_group_1614_1_489    130        738       232          970 
    csa_tree_U_S23_add_90_9_groupi          csa_tree_U_S23_add_90_9_group_1627_467_1    119        714       202          916 
    csa_tree_U_S_24_add_90_9_groupi         csa_tree_U_S_24_add_90_9_group_113_1_496    134        606       252          858 
    csa_tree_U_S35_add_90_9_groupi          csa_tree_U_S35_add_90_9_group_147_1_486      76        667       145          812 
    csa_tree_U_S13_add_90_9_groupi          csa_tree_U_S13_add_90_9_group_153_1_485     129        543       246          789 
    csa_tree_U_S45_add_90_9_groupi          csa_tree_U_S45_add_90_9_group_143_1_488      76        602       145          747 
    csa_tree_U_S2_add_90_9_groupi           csa_tree_U_S2_add_90_9_group_165_464_1      100        532       186          718 
    csa_tree_U_S74_add_90_9_groupi          csa_tree_U_S74_add_90_9_group_121_1_493     104        502       196          698 
    csa_tree_U_S84_add_90_9_groupi          csa_tree_U_S84_add_90_9_group_119_1_494      77        452       139          591 
    csa_tree_U_S_40_add_90_9_groupi         csa_tree_U_S_40_add_90_9_group_111_481_1     96        393       177          570 
    csa_tree_U_S25_add_90_9_groupi          csa_tree_U_S25_add_90_9_group_149_468_1      50        403        89          492 
    csa_tree_U_S_14_add_90_9_groupi         csa_tree_U_S_14_add_90_9_group_115_479_1     50        399        82          481 
    U_S95_add_63_8                          add_signed_375_1067_1176                     90        324       152          477 
    U_S_25_add_63_8                         add_signed_375_1065_1164                     41        287        52          339 
    U_S4_add_90_9                           add_signed_448_1232                          45        246        62          308 
    U_S14_add_90_9                          add_signed_438_1209                          36        262        46          308 
    U_S_44_add_63_8                         add_signed_375_1057                          38        246        50          297 
    U_S_35_add_63_8                         add_signed_375_1052_1                        32        250        42          292 
    U_S85_add_63_8                          add_signed_375_1188                          43        235        56          290 
    U_S_15_add_63_8                         add_signed_375_1066_1192                     43        227        57          284 
