============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 22 2020  11:23:14 pm
  Module:                 top_level
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                         Instance                                           Module                    Cells  Cell Area  Net Area   Total Area 
    U_S3_7_add_64_8                                       add_signed_414_799                             38        173        51          224 
    U_S12_7_add_64_8                                      add_signed_414_798                             32        172        42          214 
    U_S13_7_add_64_8                                      add_signed_414_797                             34        154        45          199 
    U_S10_7_add_64_8                                      add_signed_374_282                             29        159        37          195 
    U_S6_7_add_64_8                                       add_signed_374_282_2862                        29        159        37          195 
    U_S1_6_add_64_8                                       add_signed_445_771                             26        147        33          179 
    U_S9_7_add_64_8                                       add_signed_374_814                             26        147        33          179 
    U_S7_7_add_64_8                                       add_signed_374_814_2835                        26        147        33          179 
    U_S15_6_add_64_8                                      add_signed_445_770                             27        140        35          175 
    U_S14_7_add_64_8                                      add_signed_426_782                             23        143        29          172 
    U_S2_7_add_64_8                                       add_signed_426_782_2889                        23        143        29          172 
    U_S11_7_add_64_8                                      add_signed_374_811                             22        140        27          168 
  GEN[7].U_MULTIi_SHRP                                    filter_sharp_bit_width10_7                   3664      20792      7922        28714 
    csa_tree_U_S9_6_add_64_12_groupi                      csa_tree_U_S9_6_add_64_12_group_275_667        55        538       115          654 
    csa_tree_U_S9_4_add_64_8_groupi                       csa_tree_U_S9_4_add_64_8_group_269_666         86        497       154          651 
    csa_tree_U_S3_6_add_64_8_groupi                       csa_tree_U_S3_6_add_64_8_group_309_652         65        522       127          649 
    csa_tree_U_S10_6_add_64_12_groupi                     csa_tree_U_S10_6_add_64_12_group_283_669       63        508       123          631 
    csa_tree_U_S13_6_add_64_8_groupi                      csa_tree_U_S13_6_add_64_8_group_307_675        48        531        98          629 
    csa_tree_U_S12_2_add_91_9_groupi                      csa_tree_U_S12_2_add_91_9_group_299_672        82        478       151          629 
    csa_tree_U_S7_6_add_64_12_groupi                      csa_tree_U_S7_6_add_64_12_group_277_662        55        511       115          626 
    csa_tree_U_S6_6_add_64_12_groupi                      csa_tree_U_S6_6_add_64_12_group_285_660        70        483       134          617 
    csa_tree_U_S4_4_add_64_8_groupi                       csa_tree_U_S4_4_add_64_8_group_301_655         77        467       142          609 
    csa_tree_fac2_groupi                                  csa_tree_fac2_group_253_682                    86        426       148          574 
    csa_tree_U_S15_4_add_64_8_groupi                      csa_tree_U_S15_4_add_64_8_group_327_679        72        432       138          570 
    csa_tree_U_S1_4_add_64_8_groupi                       csa_tree_U_S1_4_add_64_8_group_329_647         73        424       136          560 
    csa_tree_U_S12_6_add_64_12_groupi                     csa_tree_U_S12_6_add_64_12_group_257_674       57        447       111          558 
    csa_tree_U_S3_5_add_64_8_groupi                       csa_tree_U_S3_5_add_64_8_group_323_651         79        414       143          557 
    csa_tree_U_S14_5_add_64_8_groupi                      csa_tree_U_S14_5_add_64_8_group_267_677        81        397       146          544 
    csa_tree_fac1_groupi                                  csa_tree_fac1_group_255_681                    82        380       149          529 
    csa_tree_U_S15_5_add_64_8_groupi                      csa_tree_U_S15_5_add_64_8_group_321_680        80        326       150          476 
    csa_tree_U_S1_5_add_64_8_groupi                       csa_tree_U_S1_5_add_64_8_group_325_648         79        323       148          471 
    csa_tree_U_S7_3_add_91_9_groupi                       csa_tree_U_S7_3_add_91_9_group_281_661         52        301        88          389 
    csa_tree_U_S11_6_add_64_12_groupi                     csa_tree_U_S11_6_add_64_12_group_261_671       38        316        69          385 
    csa_tree_U_S9_3_add_91_9_groupi                       csa_tree_U_S9_3_add_91_9_group_279_665         45        292        76          368 
    csa_tree_U_S2_6_add_64_8_groupi                       csa_tree_U_S2_6_add_64_8_group_313_650         27        318        50          367 
    csa_tree_U_S14_6_add_64_8_groupi                      csa_tree_U_S14_6_add_64_8_group_311_678        27        310        50          360 
    csa_tree_U_S4_2_add_91_9_groupi                       csa_tree_U_S4_2_add_91_9_group_303_653         33        287        62          348 
    csa_tree_U_S5_7_add_64_12_groupi                      csa_tree_U_S5_7_add_64_12_group_293_658        41        269        73          342 
    csa_tree_U_S4_7_add_64_12_groupi                      csa_tree_U_S4_7_add_64_12_group_295_656        41        269        73          342 
    csa_tree_U_S12_3_add_91_9_groupi                      csa_tree_U_S12_3_add_91_9_group_259_673        38        272        66          338 
    csa_tree_U_S4_3_add_91_9_groupi                       csa_tree_U_S4_3_add_91_9_group_301_654         35        269        62          331 
    csa_tree_U_S14_3_add_91_9_groupi                      csa_tree_U_S14_3_add_91_9_group_317_676        42        249        69          317 
    csa_tree_U_S2_3_add_91_9_groupi                       csa_tree_U_S2_3_add_91_9_group_319_649         41        249        68          316 
    csa_tree_U_S8_5_add_64_8_groupi                       csa_tree_U_S8_5_add_64_8_group_273_663         32        229        55          284 
    csa_tree_U_S8_7_add_64_12_groupi                      csa_tree_U_S8_7_add_64_12_group_271_664        31        224        55          279 
    csa_tree_U_S5_2_add_91_9_groupi                       csa_tree_U_S5_2_add_91_9_group_291_657         30        227        52          278 
    csa_tree_U_S6_3_add_91_9_groupi                       csa_tree_U_S6_3_add_91_9_group_287_659         29        217        50          266 
    csa_tree_U_S11_3_add_91_9_groupi                      csa_tree_U_S11_3_add_91_9_group_263_670        29        211        47          258 
    csa_tree_U_S10_3_add_91_9_groupi                      csa_tree_U_S10_3_add_91_9_group_265_668        29        209        49          257 
    U_S3_7_add_64_8                                       add_signed_419_804                             38        186        51          237 
    U_S10_7_add_64_8                                      add_signed_379                                 32        177        42          219 
    U_S6_7_add_64_8                                       add_signed_379_2866                            32        177        42          219 
    U_S12_7_add_64_8                                      add_signed_419_803                             32        162        42          204 
    U_S1_6_add_64_8                                       add_signed_450_776                             27        165        35          200 
    U_S13_7_add_64_8                                      add_signed_419_802                             34        155        44          199 
    U_S14_7_add_64_8                                      add_signed_431_787                             30        158        39          196 
    U_S2_7_add_64_8                                       add_signed_431_787_2832                        30        158        39          196 
    U_S9_7_add_64_8                                       add_signed_379_819                             26        149        33          181 
    U_S7_7_add_64_8                                       add_signed_379_819_2861                        26        149        33          181 
    U_S15_6_add_64_8                                      add_signed_450_775                             26        139        33          172 
    U_S11_7_add_64_8                                      add_signed_379_816                             22        137        27          164 
  GEN[8].U_MULTIi_SHRP                                    filter_sharp_bit_width10_8                   3614      20859      7818        28677 
    csa_tree_U_S7_6_add_64_12_groupi                      csa_tree_U_S7_6_add_64_12_group_277_182        59        574       123          697 
    csa_tree_U_S9_6_add_64_12_groupi                      csa_tree_U_S9_6_add_64_12_group_275_187        55        574       115          689 
    csa_tree_U_S3_6_add_64_8_groupi                       csa_tree_U_S3_6_add_64_8_group_309_172         65        510       127          637 
    csa_tree_U_S13_6_add_64_8_groupi                      csa_tree_U_S13_6_add_64_8_group_307_195        48        536        98          635 
    csa_tree_U_S12_2_add_91_9_groupi                      csa_tree_U_S12_2_add_91_9_group_299_192        87        471       158          629 
    csa_tree_U_S9_4_add_64_8_groupi                       csa_tree_U_S9_4_add_64_8_group_269_186         84        477       150          628 
    csa_tree_U_S10_6_add_64_12_groupi                     csa_tree_U_S10_6_add_64_12_group_283_189       63        493       123          616 
    csa_tree_fac2_groupi                                  csa_tree_fac2_group_253_202                    86        463       148          611 
    csa_tree_U_S4_4_add_64_8_groupi                       csa_tree_U_S4_4_add_64_8_group_301_175         76        471       140          611 
    csa_tree_U_S6_6_add_64_12_groupi                      csa_tree_U_S6_6_add_64_12_group_285_180        63        485       126          611 
    csa_tree_U_S1_4_add_64_8_groupi                       csa_tree_U_S1_4_add_64_8_group_329_167         72        461       139          600 
    csa_tree_U_S3_5_add_64_8_groupi                       csa_tree_U_S3_5_add_64_8_group_323_171         81        436       146          581 
    csa_tree_fac1_groupi                                  csa_tree_fac1_group_255_201                    80        397       146          543 
    csa_tree_U_S12_6_add_64_12_groupi                     csa_tree_U_S12_6_add_64_12_group_257_194       54        432       106          538 
    csa_tree_U_S15_4_add_64_8_groupi                      csa_tree_U_S15_4_add_64_8_group_327_199        59        418       116          534 
    csa_tree_U_S14_5_add_64_8_groupi                      csa_tree_U_S14_5_add_64_8_group_267_197        82        383       150          534 
