============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 22 2020  11:23:13 pm
  Module:                 top_level
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                         Instance                                           Module                    Cells  Cell Area  Net Area   Total Area 
  GEN[12].U_MULTIi_REGU_csa_tree_U_S13_add_91_9_groupi    csa_tree_U_S13_add_91_9_group_151             109        388       208          596 
  GEN[5].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi     csa_tree_U_S12_add_91_9_group_153_643          83        431       165          596 
  GEN[2].U_MULTIi_SHRP_csa_tree_U_S9_4_add_64_8_groupi    csa_tree_U_S9_4_add_64_8_group_270_1           74        457       137          594 
  GEN[0].U_MULTIi_SHRP_csa_tree_U_S9_4_add_64_8_groupi    csa_tree_U_S9_4_add_64_8_group_270             74        457       137          594 
  GEN[1].U_MULTIi_REGU_csa_tree_U_S43_add_91_9_groupi     csa_tree_U_S43_add_91_9_group_6495_752         97        411       183          594 
  GEN[9].U_MULTIi_REGU_csa_tree_U_S13_add_91_9_groupi     csa_tree_U_S13_add_91_9_group_151_278         109        386       208          593 
  GEN[0].U_MULTIi_REGU_csa_tree_U_S13_add_91_9_groupi     csa_tree_U_S13_add_91_9_group_151_409         108        388       205          593 
  GEN[0].U_MULTIi_REGU_csa_tree_U_S43_add_91_9_groupi     csa_tree_U_S43_add_91_9_group_11481            98        409       183          593 
  GEN[8].U_MULTIi_REGU_csa_tree_U_S23_add_91_9_groupi     csa_tree_U_S23_add_91_9_group_6503_216         92        420       173          592 
  GEN[7].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi     csa_tree_U_S65_add_91_9_group_133_690          64        469       123          592 
  GEN[1].U_MULTIi_REGU_csa_tree_U_S13_add_91_9_groupi     csa_tree_U_S13_add_91_9_group_151_757         109        384       208          591 
  GEN[12].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi    csa_tree_U_S65_add_91_9_group_133              61        471       120          591 
  GEN[2].U_MULTIi_SHRP_csa_tree_U_S4_4_add_64_8_groupi    csa_tree_U_S4_4_add_64_8_group_302_1           79        445       144          589 
  GEN[7].U_MULTIi_REGU_csa_tree_U_S23_add_91_9_groupi     csa_tree_U_S23_add_91_9_group_6503_697         93        414       174          588 
  GEN[15].U_MULTIi_SHRP_csa_tree_fac2_groupi              csa_tree_fac2_group_254_507_1                  86        439       148          587 
  GEN[14].U_MULTIi_SHRP_csa_tree_fac2_groupi              csa_tree_fac2_group_254_507                    86        439       148          587 
  GEN[1].U_MULTIi_REGU_csa_tree_U_S35_add_91_9_groupi     csa_tree_U_S35_add_91_9_group_145_753          57        475       112          587 
  GEN[10].U_MULTIi_REGU_csa_tree_U_S23_add_91_9_groupi    csa_tree_U_S23_add_91_9_group_6503_332         93        413       174          587 
  GEN[11].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi    csa_tree_U_S12_add_91_9_group_153_393          81        425       161          586 
  GEN[9].U_MULTIi_REGU_csa_tree_U_S23_add_91_9_groupi     csa_tree_U_S23_add_91_9_group_6503_274         91        414       171          585 
  GEN[11].U_MULTIi_REGU_csa_tree_U_S65_add_91_9_groupi    csa_tree_U_S65_add_91_9_group_133_383          64        462       123          585 
  GEN[10].U_MULTIi_REGU_csa_tree_U_S43_add_91_9_groupi    csa_tree_U_S43_add_91_9_group_6495_330         98        400       183          584 
  GEN[0].U_MULTIi_SHRP_csa_tree_U_S4_4_add_64_8_groupi    csa_tree_U_S4_4_add_64_8_group_302             78        437       142          579 
  GEN[11].U_MULTIi_REGU_csa_tree_U_S43_add_91_9_groupi    csa_tree_U_S43_add_91_9_group_6495_388         98        395       183          579 
  GEN[5].U_MULTIi_REGU_csa_tree_U_S43_add_91_9_groupi     csa_tree_U_S43_add_91_9_group_6495_638         98        395       183          579 
  GEN[11].U_MULTIi_REGU_csa_tree_U_S63_add_91_9_groupi    csa_tree_U_S63_add_91_9_group_6483_384         62        459       120          578 
  GEN[10].U_MULTIi_REGU_csa_tree_U_S63_add_91_9_groupi    csa_tree_U_S63_add_91_9_group_6483_326         65        452       126          578 
  GEN[10].U_MULTIi_REGU_csa_tree_U_S12_add_91_9_groupi    csa_tree_U_S12_add_91_9_group_153_335          81        414       161          575 
