============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 13 2020  12:34:47 pm
  Module:                 filter_sharp
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                  Instance                                     Module                    Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S9_6_add_59_12_groupi         csa_tree_U_S9_6_add_59_12_group_275_247       163        979       311         1289 
    csa_tree_U_S13_6_add_59_8_groupi         csa_tree_U_S13_6_add_59_8_group_307_255       152        996       286         1282 
    csa_tree_U_S3_6_add_59_8_groupi          csa_tree_U_S3_6_add_59_8_group_309_232        171        963       312         1275 
    csa_tree_U_S9_4_add_59_8_groupi          csa_tree_U_S9_4_add_59_8_group_269_246        150       1005       246         1250 
    csa_tree_U_S12_6_add_59_12_groupi        csa_tree_U_S12_6_add_59_12_group_257_254      165        893       295         1189 
    csa_tree_U_S12_2_add_84_9_groupi         csa_tree_U_S12_2_add_84_9_group_299_252       163        843       279         1123 
    csa_tree_U_S4_4_add_59_8_groupi          csa_tree_U_S4_4_add_59_8_group_301_235        119        852       212         1064 
    csa_tree_fac2_groupi                     csa_tree_fac2_group_253_262                   134        787       221         1008 
    csa_tree_U_S3_5_add_59_8_groupi          csa_tree_U_S3_5_add_59_8_group_323_231        129        761       213          974 
    csa_tree_U_S14_5_add_59_8_groupi         csa_tree_U_S14_5_add_59_8_group_267_257       123        699       208          907 
    csa_tree_fac1_groupi                     csa_tree_fac1_group_255_261                   119        639       202          840 
    csa_tree_U_S11_6_add_59_12_groupi        csa_tree_U_S11_6_add_59_12_group_261_251      114        595       218          813 
    csa_tree_U_S4_2_add_84_9_groupi          csa_tree_U_S4_2_add_84_9_group_303_233        113        554       220          774 
    csa_tree_U_S15_4_add_59_8_groupi         csa_tree_U_S15_4_add_59_8_group_327_259        80        588       145          733 
    csa_tree_U_S1_4_add_59_8_groupi          csa_tree_U_S1_4_add_59_8_group_329_227         76        573       136          708 
    csa_tree_U_S4_7_add_59_12_groupi         csa_tree_U_S4_7_add_59_12_group_295_236        65        536       117          653 
    csa_tree_U_S8_5_add_59_8_groupi          csa_tree_U_S8_5_add_59_8_group_273_243         92        474       172          646 
    csa_tree_U_S9_3_add_84_9_groupi          csa_tree_U_S9_3_add_84_9_group_279_245         86        498       143          642 
    csa_tree_U_S7_3_add_84_9_groupi          csa_tree_U_S7_3_add_84_9_group_281_241         86        480       146          626 
    U_S12_7_add_59_8                         add_signed_463_949_1281                       102        447       172          619 
    U_S7_7_add_59_8                          add_signed_423_993_1254                        98        447       166          614 
    U_S3_7_add_59_8                          add_signed_463_1267                           107        432       178          610 
    U_S9_7_add_59_8                          add_signed_423_992_1283                       101        438       169          607 
    U_S13_7_add_59_8                         add_signed_463_945_1280                        96        433       164          597 
    csa_tree_U_S4_3_add_84_9_groupi          csa_tree_U_S4_3_add_84_9_group_301_234         60        478       106          585 
    csa_tree_U_S15_5_add_59_8_groupi         csa_tree_U_S15_5_add_59_8_group_321_260        73        430       139          569 
    csa_tree_U_S1_5_add_59_8_groupi          csa_tree_U_S1_5_add_59_8_group_325_228         75        426       139          565 
    csa_tree_U_S5_7_add_59_12_groupi         csa_tree_U_S5_7_add_59_12_group_293_238        62        433       114          546 
    U_S11_7_add_59_8                         add_signed_423_990_1252                        92        370       154          523 
    csa_tree_U_S12_3_add_84_9_groupi         csa_tree_U_S12_3_add_84_9_group_259_253        56        420       103          522 
    csa_tree_U_S2_6_add_59_8_groupi          csa_tree_U_S2_6_add_59_8_group_313_230         38        417        68          485 
