============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 20 2019  12:15:15 pm
  Module:                 FME_INTER_6
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                          Module                       Cells  Cell Area  Net Area   Total Area 
-------------------------------------------------------------------------------------------------------------------------------------------
    addinc_PUs[12].U_F8_U_5_U_S0_add_18_16       add_signed_carry_2167_5940                           62        307        99          406 
    addinc_PUs[4].U_F8_U_5_U_S0_add_18_16        add_signed_carry_2167_5956                           62        307        99          406 
    addinc_PUs[4].U_F8_U_0_U_S0_add_18_16        add_signed_carry_2167_5957                           62        307        99          406 
    addinc_PUs[3].U_F8_U_5_U_S0_add_18_16        add_signed_carry_2167_5958                           62        307        99          406 
    addinc_PUs[3].U_F8_U_0_U_S0_add_18_16        add_signed_carry_2167_5959                           62        307        99          406 
    addinc_PUs[2].U_F8_U_5_U_S0_add_18_16        add_signed_carry_2167_5960                           62        307        99          406 
    addinc_PUs[2].U_F8_U_0_U_S0_add_18_16        add_signed_carry_2167_5961                           62        307        99          406 
    addinc_PUs[1].U_F8_U_5_U_S0_add_18_16        add_signed_carry_2167_5962                           62        307        99          406 
    addinc_PUs[1].U_F8_U_0_U_S0_add_18_16        add_signed_carry_2167_5963                           62        307        99          406 
    addinc_PUs[0].U_F8_U_5_U_S0_add_18_16        add_signed_carry_2167_5964                           62        307        99          406 
    addinc_PUs[0].U_F8_U_0_U_S0_add_18_16        add_signed_carry_2167                                62        307        99          406 
    csa_tree_PUs_13__U_F8_U_S23_add_18_10_groupi csa_tree_PUs_13__U_F8_U_S23_add_18_10_group_8821     28        352        53          404 
    csa_tree_PUs_12__U_F8_U_S23_add_18_10_groupi csa_tree_PUs_12__U_F8_U_S23_add_18_10_group_8827     28        352        53          404 
    csa_tree_PUs_13__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_13__U_F8_U_S14_add_18_10_group_1293     32        343        60          403 
    csa_tree_PUs_5__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_5__U_F8_U_S13_add_18_10_group_1343      65        282       117          398 
    csa_tree_PUs_8__U_F8_U_S14_add_18_10_groupi  csa_tree_PUs_8__U_F8_U_S14_add_18_10_group_1303      32        337        60          397 
    csa_tree_PUs_16__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_16__U_F8_U_S14_add_18_10_group_1287     32        335        60          396 
    csa_tree_PUs_10__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_10__U_F8_U_S14_add_18_10_group_1299     32        335        60          396 
    csa_tree_PUs_5__U_F8_U_S14_add_18_10_groupi  csa_tree_PUs_5__U_F8_U_S14_add_18_10_group_1309      33        330        60          391 
    csa_tree_PUs_11__U_F8_U_S14_add_18_10_groupi csa_tree_PUs_11__U_F8_U_S14_add_18_10_group_1297     32        330        60          390 
    csa_tree_PUs_9__U_F8_U_S14_add_18_10_groupi  csa_tree_PUs_9__U_F8_U_S14_add_18_10_group_1301      32        328        60          388 
    csa_tree_PUs_3__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_3__U_F8_U_S13_add_18_10_group_1347      64        269       116          385 
