============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Jan 20 2020  05:42:27 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                 Instance                                   Module                   Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S2_add_90_9_groupi          csa_tree_U_S2_add_90_9_group_165_194_1       93        525       177          701 
    csa_tree_U_S74_add_90_9_groupi         csa_tree_U_S74_add_90_9_group_121_1_223     106        453       197          650 
    csa_tree_U_S84_add_90_9_groupi         csa_tree_U_S84_add_90_9_group_119_1_224      80        483       137          620 
    csa_tree_U_S_40_add_90_9_groupi        csa_tree_U_S_40_add_90_9_group_111_211_1    105        388       189          577 
    csa_tree_U_S25_add_90_9_groupi         csa_tree_U_S25_add_90_9_group_149_198_1      52        416        91          507 
    U_S_25_add_63_8                        add_signed_243_680                           90        345       152          497 
    U_S95_add_63_8                         add_signed_243_682                           91        339       154          493 
    csa_tree_U_S_14_add_90_9_groupi        csa_tree_U_S_14_add_90_9_group_115_209_1     43        361        76          437 
    U_S14_add_90_9                         add_signed_306                               39        266        55          321 
    U_S_44_add_63_8                        add_signed_243_672_1                         40        258        52          311 
    U_S85_add_63_8                         add_signed_243                               47        237        65          302 
    U_S4_add_90_9                          add_signed_316                               50        229        68          298 
    U_S_15_add_63_8                        add_signed_243_681                           45        236        61          297 
    U_S_35_add_63_8                        add_signed_243_673_1                         38        245        49          294 
  S0[0].U0_csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_284      164        904       304         1208 
  S0[2].U0_csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_2        156        884       293         1177 
  S0[1].U0_csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_1_286    154        868       287         1155 
  S0[1].U0_csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138_1_281     133        883       267         1150 
  S0[2].U0_csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133_2         144        851       275         1126 
  S0[1].U0_csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133_1_285     143        822       273         1095 
  S0[2].U0_csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138_2         133        824       267         1091 
  S0[0].U0_csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133_283       140        812       271         1083 
  S0[0].U0_csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138_279       131        799       261         1060 
  S0[1].U0_csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_1_282    132        817       237         1055 
  S0[2].U0_csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117_2         145        762       271         1033 
  S0[0].U0_csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_280      128        775       235         1009 
  S0[2].U0_csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_2        127        748       227          975 
  S0[2].U0_csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627_2        124        716       213          929 
  S0[0].U0_csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619_276      124        680       235          915 
  S0[1].U0_csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113_1_296    134        651       253          904 
  S0[2].U0_csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113_2        133        626       254          880 
  S0[0].U0_csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113_295      132        618       249          867 
  S0[2].U0_csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619_2        114        631       220          850 
  S0[1].U0_csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619_1_278    122        621       229          850 
  S0[1].U0_csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627_1_272    119        633       208          841 
  S0[2].U0_csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155_2         116        613       227          840 
  S0[1].U0_csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155_1_267     114        616       219          835 
  S0[0].U0_csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627_270      112        621       193          814 
  S0[0].U0_csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155_265       110        589       213          802 
  S0[2].U0_csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147_2          86        629       164          793 
  S0[0].U0_csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117_291       134        537       253          791 
  S0[0].U0_csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147_273        81        633       153          786 
  S0[1].U0_csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117_1_292     131        530       248          778 
  S0[2].U0_csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143_2          77        617       147          764 
