============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 23 2019  04:49:08 am
  Module:                 FME_PIPE_2
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                      Module                   Cells  Cell Area  Net Area   Total Area 
    PUs[19].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_4984_19      87        324       162          487 
    PUs[15].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_4984_15      87        324       162          487 
    PUs[10].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_4984_10      87        324       162          487 
    PUs[9].U_F2_csa_tree_U_S1_add_18_10_groupi   csa_tree_U_S1_add_18_10_group_2_4984_9       87        324       162          487 
    PUs[8].U_F2_csa_tree_U_S1_add_18_10_groupi   csa_tree_U_S1_add_18_10_group_2_4984_8       87        324       162          487 
    PUs[7].U_F2_csa_tree_U_S1_add_18_10_groupi   csa_tree_U_S1_add_18_10_group_2_4984_7       87        324       162          487 
    PUs[4].U_F2_csa_tree_U_S1_add_18_10_groupi   csa_tree_U_S1_add_18_10_group_2_4984_4       87        324       162          487 
    PUs[3].U_F2_csa_tree_U_S1_add_18_10_groupi   csa_tree_U_S1_add_18_10_group_2_4984_3       87        324       162          487 
    PUs[14].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_4985_14     84        335       151          487 
    PUs[6].U_F2_csa_tree_U_S21_add_18_10_groupi  csa_tree_U_S21_add_18_10_group_2_4985_6      84        335       151          487 
    PUs[12].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_4985_12     84        335       151          486 
    PUs[10].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_4985_10     84        334       151          485 
    PUs[1].U_F2_csa_tree_U_S21_add_18_10_groupi  csa_tree_U_S21_add_18_10_group_2_4985_1      84        333       151          484 
    PUs[2].U_F2_csa_tree_U_S21_add_18_10_groupi  csa_tree_U_S21_add_18_10_group_2_4985_2      84        331       151          482 
    PUs[0].U_F2_csa_tree_U_S21_add_18_10_groupi  csa_tree_U_S21_add_18_10_group_2_4985        84        328       151          479 
    PUs[0].U_F2_csa_tree_U_S1_add_18_10_groupi   csa_tree_U_S1_add_18_10_group_2_4984         78        327       144          471 
    PUs[4].U_F2_csa_tree_U_S21_add_18_10_groupi  csa_tree_U_S21_add_18_10_group_2_4985_4      84        318       151          469 
    PUs[3].U_F2_csa_tree_U_S21_add_18_10_groupi  csa_tree_U_S21_add_18_10_group_2_4985_3      84        318       151          469 
    PUs[19].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_4985_19     84        318       151          469 
    PUs[18].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_4985_18     84        318       151          469 
