============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 13 2020  06:10:24 pm
  Module:                 filter_sharp
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                   Instance                                     Module                    Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S1_5_add_59_8_groupi           csa_tree_U_S1_5_add_59_8_group_325_1_458       97        577       183          760 
    csa_tree_U_S1_4_add_59_8_groupi           csa_tree_U_S1_4_add_59_8_group_329_1_457       96        540       180          720 
    csa_tree_U_S15_5_add_59_8_groupi          csa_tree_U_S15_5_add_59_8_group_321_452_1      95        519       177          696 
    csa_tree_U_S14_6_add_59_8_groupi          csa_tree_U_S14_6_add_59_8_group_311_450_1      84        483       159          642 
    csa_tree_U_S8_5_add_59_8_groupi           csa_tree_U_S8_5_add_59_8_group_273_435_1       89        413       166          579 
    csa_tree_U_S7_3_add_84_9_groupi           csa_tree_U_S7_3_add_84_9_group_281_1_469       72        425       127          552 
    csa_tree_U_S11_6_add_59_12_groupi         csa_tree_U_S11_6_add_59_12_group_261_1_478     62        415       115          530 
    U_S13_7_add_59_8                          add_signed_459_941                             96        365       165          530 
    csa_tree_U_S4_2_add_84_9_groupi           csa_tree_U_S4_2_add_84_9_group_303_1_462       51        421        95          517 
    csa_tree_U_S9_3_add_84_9_groupi           csa_tree_U_S9_3_add_84_9_group_279_1_472       66        391       116          507 
    csa_tree_U_S12_3_add_84_9_groupi          csa_tree_U_S12_3_add_84_9_group_259_1_480      60        378       114          492 
    csa_tree_U_S4_7_add_59_12_groupi          csa_tree_U_S4_7_add_59_12_group_295_1_464      60        384       106          490 
    U_S12_7_add_59_8                          add_signed_459_942                             94        331       158          488 
    csa_tree_U_S2_6_add_59_8_groupi           csa_tree_U_S2_6_add_59_8_group_313_1_460       33        412        58          470 
    csa_tree_U_S5_7_add_59_12_groupi          csa_tree_U_S5_7_add_59_12_group_293_1_466      63        350       117          467 
    csa_tree_U_S4_3_add_84_9_groupi           csa_tree_U_S4_3_add_84_9_group_301_1_463       51        366        92          458 
    csa_tree_U_S2_3_add_84_9_groupi           csa_tree_U_S2_3_add_84_9_group_319_1_459       59        348       104          452 
    csa_tree_U_S14_3_add_84_9_groupi          csa_tree_U_S14_3_add_84_9_group_317_1_483      54        354        95          449 
    csa_tree_U_S8_7_add_59_12_groupi          csa_tree_U_S8_7_add_59_12_group_271_1_471      44        357        76          434 
    csa_tree_U_S5_2_add_84_9_groupi           csa_tree_U_S5_2_add_84_9_group_291_1_465       46        317        75          392 
    U_S3_7_add_59_8                           add_signed_459                                 46        322        60          382 
    csa_tree_U_S6_3_add_84_9_groupi           csa_tree_U_S6_3_add_84_9_group_287_1_467       42        303        71          374 
    U_S10_7_add_59_8                          add_signed_419                                 50        298        70          369 
    U_S6_7_add_59_8                           add_signed_419_2443                            50        298        70          369 
    csa_tree_U_S11_3_add_84_9_groupi          csa_tree_U_S11_3_add_84_9_group_263_1_477      39        292        63          355 
    U_S7_7_add_59_8                           add_signed_419_989_2457                        41        298        55          353 
    csa_tree_U_S10_3_add_84_9_groupi          csa_tree_U_S10_3_add_84_9_group_265_1_475      39        275        62          337 
    U_S9_7_add_59_8                           add_signed_419_989                             38        285        52          337 
    U_S14_7_add_59_8                          add_signed_471                                 44        272        58          330 
    U_S2_7_add_59_8                           add_signed_471_2403                            43        256        56          312 
    U_S15_6_add_59_8                          add_signed_490                                 47        241        64          304 
    U_S1_6_add_59_8                           add_signed_490_2482                            47        239        64          302 
    U_S11_7_add_59_8                          add_signed_419_981                             42        234        54          288 
  S0[2].U0                                    filter_8taps_bit_width10_2                   5790      32486     12004        44490 
    csa_tree_U_S9_6_add_59_12_groupi          csa_tree_U_S9_6_add_59_12_group_275_777       154       1047       300         1347 
    csa_tree_U_S3_6_add_59_8_groupi           csa_tree_U_S3_6_add_59_8_group_309_762        156        928       296         1224 
    csa_tree_U_S9_4_add_59_8_groupi           csa_tree_U_S9_4_add_59_8_group_269_776        132        896       224         1121 
